customer_id,age,income,education,credit_score,account_age_days,is_pep,high_risk_location,registration_date,customer_segment,risk_score
CUST_00005724,33,36822,high_school,669,2221,False,False,2019-07-04 19:39:04.046821,basic,0.2
CUST_00005725,21,45892,bachelor,632,570,False,False,2024-01-10 19:39:04.046821,basic,0.4
CUST_00005726,18,21772,high_school,556,2286,False,False,2019-04-30 19:39:04.046822,basic,0.9
CUST_00005727,36,23681,bachelor,790,800,False,False,2023-05-25 19:39:04.046823,basic,0.3
CUST_00005728,42,25231,bachelor,633,661,False,False,2023-10-11 19:39:04.046823,basic,0.5
CUST_00005729,39,36633,bachelor,609,494,False,False,2024-03-26 19:39:04.046824,basic,0.2
CUST_00005730,37,49355,master,557,69,False,False,2025-05-25 19:39:04.046825,basic,0.4
CUST_00005731,40,20000,high_school,476,12,False,False,2025-07-21 19:39:04.046825,basic,0.7
CUST_00005732,55,60374,bachelor,497,778,False,True,2023-06-16 19:39:04.046826,basic,0.4
CUST_00005733,37,64660,bachelor,584,2533,False,False,2018-08-26 19:39:04.046826,basic,0.4
CUST_00005734,31,71556,phd,630,965,False,False,2022-12-11 19:39:04.046827,basic,0.2
CUST_00005735,35,131577,bachelor,555,2171,False,False,2019-08-23 19:39:04.046828,basic,0.4
CUST_00005736,48,20000,high_school,343,9100,True,False,2000-09-02 19:39:04.046828,basic,1.0
CUST_00005737,61,30885,high_school,547,215,False,False,2024-12-30 19:39:04.046829,basic,0.4
CUST_00005738,30,62752,master,381,1179,False,False,2022-05-11 19:39:04.046830,basic,0.4
CUST_00005739,41,53151,master,599,590,False,False,2023-12-21 19:39:04.046830,basic,0.4
CUST_00005740,45,35275,bachelor,550,256,False,False,2024-11-19 19:39:04.046831,basic,0.4
CUST_00005741,25,49826,bachelor,659,301,False,False,2024-10-05 19:39:04.046831,basic,0.2
CUST_00005742,40,44668,bachelor,420,307,False,False,2024-09-29 19:39:04.046832,basic,0.4
CUST_00005743,18,73985,phd,659,1432,False,False,2021-08-31 19:39:04.046833,standard,0.4
CUST_00005744,18,36566,master,358,480,False,False,2024-04-09 19:39:04.046833,basic,0.6000000000000001
CUST_00005745,45,40075,phd,566,323,False,False,2024-09-13 19:39:04.046834,basic,0.4
CUST_00005746,34,60596,master,679,2377,False,False,2019-01-29 19:39:04.046834,standard,0.2
CUST_00005747,43,57251,master,644,38,False,True,2025-06-25 19:39:04.046835,basic,0.2
CUST_00005748,39,27185,high_school,643,1456,False,True,2021-08-07 19:39:04.046836,basic,0.5
CUST_00005749,25,66299,master,616,3540,False,True,2015-11-23 19:39:04.046836,basic,0.2
CUST_00005750,39,38504,bachelor,468,1075,False,False,2022-08-23 19:39:04.046837,basic,0.4
CUST_00005751,21,80931,phd,715,869,False,True,2023-03-17 19:39:04.046838,standard,0.2
CUST_00005752,60,32630,bachelor,739,69,False,False,2025-05-25 19:39:04.046838,basic,0.0
CUST_00005753,19,64274,high_school,389,765,False,False,2023-06-29 19:39:04.046839,basic,0.6000000000000001
CUST_00005754,37,33520,bachelor,703,491,False,False,2024-03-29 19:39:04.046840,basic,0.0
CUST_00005755,24,41534,bachelor,640,1648,False,True,2021-01-27 19:39:04.046840,basic,0.4
CUST_00005756,48,20890,high_school,771,1828,False,False,2020-07-31 19:39:04.046841,basic,0.3
CUST_00005757,35,34526,bachelor,491,200,False,False,2025-01-14 19:39:04.046842,basic,0.4
CUST_00005758,32,50619,bachelor,389,808,False,True,2023-05-17 19:39:04.046842,basic,0.4
CUST_00005759,52,47508,bachelor,606,2152,False,False,2019-09-11 19:39:04.046843,basic,0.2
CUST_00005760,40,39737,bachelor,595,1072,False,True,2022-08-26 19:39:04.046843,basic,0.4
CUST_00005761,47,26035,high_school,503,718,False,False,2023-08-15 19:39:04.046844,basic,0.7
CUST_00005762,25,48841,master,471,2500,False,False,2018-09-28 19:39:04.046845,basic,0.4
CUST_00005763,18,61122,bachelor,624,3718,False,False,2015-05-29 19:39:04.046845,basic,0.4
CUST_00005764,41,83830,high_school,623,293,False,False,2024-10-13 19:39:04.046846,basic,0.2
CUST_00005765,35,32284,bachelor,516,221,False,True,2024-12-24 19:39:04.046847,basic,0.4
CUST_00005766,49,60886,bachelor,774,2191,False,False,2019-08-03 19:39:04.046865,standard,0.0
CUST_00005767,38,30681,high_school,535,304,False,False,2024-10-02 19:39:04.046882,basic,0.4
CUST_00005768,43,69849,bachelor,762,2061,False,False,2019-12-11 19:39:04.046884,standard,0.0
CUST_00005769,18,70839,bachelor,675,392,False,False,2024-07-06 19:39:04.046886,standard,0.4
CUST_00005770,68,55408,bachelor,467,21,False,False,2025-07-12 19:39:04.046888,basic,0.4
CUST_00005771,37,49014,bachelor,382,600,False,True,2023-12-11 19:39:04.046890,basic,0.4
CUST_00005772,50,40237,bachelor,553,45,False,False,2025-06-18 19:39:04.046892,basic,0.4
CUST_00005773,27,20465,high_school,649,255,True,False,2024-11-20 19:39:04.046894,basic,1.0
CUST_00005774,44,85745,phd,650,714,False,True,2023-08-19 19:39:04.046895,standard,0.2
CUST_00005775,20,20000,high_school,397,42,False,False,2025-06-21 19:39:04.046897,basic,0.9
CUST_00005776,46,37154,bachelor,727,36,True,False,2025-06-27 19:39:04.046899,basic,0.5
CUST_00005777,34,52176,high_school,735,184,False,False,2025-01-30 19:39:04.046900,standard,0.0
CUST_00005778,40,52524,bachelor,693,680,False,False,2023-09-22 19:39:04.046902,standard,0.2
CUST_00005779,50,78128,bachelor,540,3997,False,False,2014-08-23 19:39:04.046904,basic,0.4
CUST_00005780,21,62553,high_school,689,107,False,False,2025-04-17 19:39:04.046905,standard,0.4
CUST_00005781,29,45764,bachelor,473,1065,False,False,2022-09-02 19:39:04.046907,basic,0.4
CUST_00005782,46,33276,high_school,582,752,False,False,2023-07-12 19:39:04.046909,basic,0.4
CUST_00005783,71,42995,bachelor,547,67,False,False,2025-05-27 19:39:04.046910,basic,0.6000000000000001
CUST_00005784,37,33305,bachelor,609,38,False,True,2025-06-25 19:39:04.046912,basic,0.2
CUST_00005785,48,20000,high_school,595,274,False,False,2024-11-01 19:39:04.046914,basic,0.7
CUST_00005786,38,106705,master,345,1264,False,True,2022-02-15 19:39:04.046915,basic,0.4
CUST_00005787,69,33298,high_school,673,3592,False,False,2015-10-02 19:39:04.046917,basic,0.2
CUST_00005788,18,75527,high_school,401,889,False,True,2023-02-25 19:39:04.046918,basic,0.6000000000000001
CUST_00005789,41,81292,bachelor,729,51,False,False,2025-06-12 19:39:04.046920,standard,0.0
CUST_00005790,18,34688,bachelor,735,326,False,False,2024-09-10 19:39:04.046922,basic,0.2
CUST_00005791,18,76111,bachelor,656,3123,False,False,2017-01-13 19:39:04.046923,standard,0.4
CUST_00005792,44,25755,high_school,588,13,False,True,2025-07-20 19:39:04.046925,basic,0.7
CUST_00005793,42,128628,master,508,1009,False,False,2022-10-28 19:39:04.046927,basic,0.4
CUST_00005794,35,39207,bachelor,628,215,False,False,2024-12-30 19:39:04.046928,basic,0.2
CUST_00005795,38,20000,high_school,641,75,False,False,2025-05-19 19:39:04.046930,basic,0.5
CUST_00005796,86,33587,bachelor,623,321,False,False,2024-09-15 19:39:04.046932,basic,0.4
CUST_00005797,36,48238,master,677,3027,False,False,2017-04-19 19:39:04.046933,basic,0.2
CUST_00005798,47,32848,bachelor,517,1570,False,False,2021-04-15 19:39:04.046935,basic,0.4
CUST_00005799,30,22531,high_school,356,205,False,False,2025-01-09 19:39:04.046936,basic,0.7
CUST_00005800,44,76735,bachelor,445,74,False,False,2025-05-20 19:39:04.046938,basic,0.4
CUST_00005801,36,73642,high_school,787,744,False,False,2023-07-20 19:39:04.046940,standard,0.0
CUST_00005802,33,25711,bachelor,672,59,False,False,2025-06-04 19:39:04.046941,basic,0.5
CUST_00005803,67,131663,master,636,566,False,False,2024-01-14 19:39:04.046943,basic,0.2
CUST_00005804,57,39376,bachelor,743,1763,False,False,2020-10-04 19:39:04.046944,basic,0.0
CUST_00005805,42,59499,bachelor,373,760,False,True,2023-07-04 19:39:04.046946,basic,0.4
CUST_00005806,18,30612,master,823,2487,False,False,2018-10-11 19:39:04.046947,basic,0.2
CUST_00005807,34,64977,bachelor,731,1715,False,False,2020-11-21 19:39:04.046949,standard,0.0
CUST_00005808,80,20000,bachelor,535,887,False,True,2023-02-27 19:39:04.046951,basic,0.9
CUST_00005809,36,35098,high_school,420,1711,False,False,2020-11-25 19:39:04.046952,basic,0.4
CUST_00005810,56,56863,bachelor,557,109,False,True,2025-04-15 19:39:04.046954,basic,0.4
CUST_00005811,61,55010,bachelor,503,246,False,False,2024-11-29 19:39:04.046955,basic,0.4
CUST_00005812,43,34624,bachelor,621,1319,False,False,2021-12-22 19:39:04.046957,basic,0.2
CUST_00005813,27,118459,phd,500,6,False,True,2025-07-27 19:39:04.046958,basic,0.4
CUST_00005814,18,85117,master,487,5,False,False,2025-07-28 19:39:04.046960,basic,0.6000000000000001
CUST_00005815,50,45017,bachelor,664,524,False,False,2024-02-25 19:39:04.046961,basic,0.2
CUST_00005816,27,69961,bachelor,650,2209,False,False,2019-07-16 19:39:04.046963,standard,0.2
CUST_00005817,42,47666,bachelor,495,4331,False,True,2013-09-23 19:39:04.046965,basic,0.4
CUST_00005818,21,39079,high_school,659,1149,False,False,2022-06-10 19:39:04.046966,basic,0.4
CUST_00005819,36,46950,bachelor,744,3286,False,True,2016-08-03 19:39:04.046968,basic,0.0
CUST_00005820,40,55721,bachelor,792,2060,False,True,2019-12-12 19:39:04.046969,standard,0.0
CUST_00005821,44,66645,bachelor,608,246,False,False,2024-11-29 19:39:04.046971,basic,0.2
CUST_00005822,23,57371,master,556,566,False,False,2024-01-14 19:39:04.046972,basic,0.6000000000000001
CUST_00005823,57,20000,high_school,456,1070,False,False,2022-08-28 19:39:04.046974,basic,0.7
CUST_00005824,31,57401,bachelor,584,179,False,True,2025-02-04 19:39:04.046975,basic,0.4
CUST_00005825,18,90623,bachelor,674,411,False,False,2024-06-17 19:39:04.046977,standard,0.4
CUST_00005826,38,58067,bachelor,656,1546,False,False,2021-05-09 19:39:04.046979,standard,0.2
CUST_00005827,40,82069,master,442,462,False,False,2024-04-27 19:39:04.046980,basic,0.4
CUST_00005828,42,88121,phd,637,2850,False,False,2017-10-13 19:39:04.046982,basic,0.2
CUST_00005829,60,43412,high_school,598,571,False,False,2024-01-09 19:39:04.046983,basic,0.4
CUST_00005830,36,27336,high_school,602,271,False,False,2024-11-04 19:39:04.046985,basic,0.5
CUST_00005831,38,23908,high_school,362,258,False,True,2024-11-17 19:39:04.046986,basic,0.7
CUST_00005832,23,86892,bachelor,684,1272,False,False,2022-02-07 19:39:04.046988,standard,0.4
CUST_00005833,52,38349,bachelor,415,502,False,False,2024-03-18 19:39:04.046989,basic,0.4
CUST_00005834,42,78003,bachelor,714,296,False,True,2024-10-10 19:39:04.046991,standard,0.0
CUST_00005835,33,86920,bachelor,514,1296,False,True,2022-01-14 19:39:04.046992,basic,0.4
CUST_00005836,18,66382,bachelor,491,599,False,False,2023-12-12 19:39:04.046994,basic,0.6000000000000001
CUST_00005837,61,26773,bachelor,531,2048,False,False,2019-12-24 19:39:04.046995,basic,0.7
CUST_00005838,21,50683,bachelor,313,871,True,False,2023-03-15 19:39:04.046997,basic,1.0
CUST_00005839,31,45196,bachelor,423,3922,False,False,2014-11-06 19:39:04.046998,basic,0.4
CUST_00005840,45,23410,high_school,535,513,False,False,2024-03-07 19:39:04.047000,basic,0.7
CUST_00005841,22,53699,bachelor,571,362,False,False,2024-08-05 19:39:04.047002,basic,0.6000000000000001
CUST_00005842,18,73451,bachelor,470,1132,False,False,2022-06-27 19:39:04.047003,basic,0.6000000000000001
CUST_00005843,18,39755,bachelor,528,1349,False,False,2021-11-22 19:39:04.047005,basic,0.6000000000000001
CUST_00005844,50,64251,master,594,18,False,True,2025-07-15 19:39:04.047006,basic,0.4
CUST_00005845,31,62051,master,661,1211,False,False,2022-04-09 19:39:04.047008,standard,0.2
CUST_00005846,83,125264,master,673,218,False,False,2024-12-27 19:39:04.047009,standard,0.4
CUST_00005847,25,43968,bachelor,641,3493,False,False,2016-01-09 19:39:04.047011,basic,0.2
CUST_00005848,26,26972,bachelor,586,939,True,False,2023-01-06 19:39:04.047012,basic,1.0
CUST_00005849,31,22766,bachelor,753,148,False,False,2025-03-07 19:39:04.047014,basic,0.3
CUST_00005850,43,35965,high_school,600,59,False,False,2025-06-04 19:39:04.047015,basic,0.2
CUST_00005851,32,34181,bachelor,508,2318,False,False,2019-03-29 19:39:04.047017,basic,0.4
CUST_00005852,49,41911,high_school,573,2081,False,False,2019-11-21 19:39:04.047018,basic,0.4
CUST_00005853,25,25697,bachelor,548,623,False,False,2023-11-18 19:39:04.047020,basic,0.7
CUST_00005854,19,38189,bachelor,654,100,False,False,2025-04-24 19:39:04.047021,basic,0.4
CUST_00005855,18,46271,phd,699,541,False,False,2024-02-08 19:39:04.047023,basic,0.4
CUST_00005856,18,62136,bachelor,699,1565,False,False,2021-04-20 19:39:04.047024,standard,0.4
CUST_00005857,32,96826,master,776,1186,False,False,2022-05-04 19:39:04.047026,standard,0.0
CUST_00005858,35,35534,high_school,373,2194,False,False,2019-07-31 19:39:04.047028,basic,0.4
CUST_00005859,30,20000,high_school,589,1523,False,False,2021-06-01 19:39:04.047029,basic,0.7
CUST_00005860,58,34437,bachelor,525,438,False,False,2024-05-21 19:39:04.047031,basic,0.4
CUST_00005861,58,56214,bachelor,568,456,False,False,2024-05-03 19:39:04.047032,basic,0.4
CUST_00005862,34,20000,high_school,547,1142,False,False,2022-06-17 19:39:04.047034,basic,0.7
CUST_00005863,18,26592,high_school,404,406,False,False,2024-06-22 19:39:04.047035,basic,0.9
CUST_00005864,31,106748,bachelor,555,2214,False,False,2019-07-11 19:39:04.047037,basic,0.4
CUST_00005865,31,45697,bachelor,505,434,False,False,2024-05-25 19:39:04.047038,basic,0.4
CUST_00005866,30,23753,bachelor,513,735,False,False,2023-07-29 19:39:04.047040,basic,0.7
CUST_00005867,29,36903,bachelor,588,48,False,False,2025-06-15 19:39:04.047042,basic,0.4
CUST_00005868,30,21886,high_school,447,137,False,False,2025-03-18 19:39:04.047043,basic,0.7
CUST_00005869,34,204108,master,477,154,False,False,2025-03-01 19:39:04.047045,basic,0.4
CUST_00005870,30,68995,high_school,705,461,False,False,2024-04-28 19:39:04.047046,standard,0.0
CUST_00005871,43,72059,bachelor,360,135,False,True,2025-03-20 19:39:04.047063,basic,0.4
CUST_00005872,45,42118,bachelor,571,668,False,False,2023-10-04 19:39:04.047066,basic,0.4
CUST_00005873,26,164042,phd,721,343,False,False,2024-08-24 19:39:04.047067,standard,0.0
CUST_00005874,59,28368,bachelor,609,348,False,False,2024-08-19 19:39:04.047067,basic,0.5
CUST_00005875,25,85653,bachelor,668,645,False,True,2023-10-27 19:39:04.047068,standard,0.2
CUST_00005876,18,79520,bachelor,510,2105,False,False,2019-10-28 19:39:04.047069,basic,0.6000000000000001
CUST_00005877,45,46355,bachelor,425,1570,False,False,2021-04-15 19:39:04.047069,basic,0.4
CUST_00005878,27,88377,bachelor,605,2356,False,False,2019-02-19 19:39:04.047070,basic,0.2
CUST_00005879,44,39981,bachelor,523,5062,False,False,2011-09-23 19:39:04.047090,basic,0.4
CUST_00005880,18,37186,master,569,12,False,False,2025-07-21 19:39:04.047091,basic,0.6000000000000001
CUST_00005881,60,48919,high_school,501,1291,False,False,2022-01-19 19:39:04.047092,basic,0.4
CUST_00005882,50,67079,master,474,139,False,False,2025-03-16 19:39:04.047092,basic,0.4
CUST_00005883,18,94574,master,610,3024,False,False,2017-04-22 19:39:04.047093,basic,0.4
CUST_00005884,18,124271,bachelor,417,281,False,False,2024-10-25 19:39:04.047094,basic,0.6000000000000001
CUST_00005885,65,34844,bachelor,837,471,False,False,2024-04-18 19:39:04.047094,basic,0.0
CUST_00005886,28,46540,bachelor,418,4233,False,False,2013-12-30 19:39:04.047095,basic,0.4
CUST_00005887,27,197280,phd,532,2210,False,True,2019-07-15 19:39:04.047097,basic,0.4
CUST_00005888,18,41911,high_school,641,52,False,False,2025-06-11 19:39:04.047098,basic,0.4
CUST_00005889,34,35238,bachelor,352,52,False,False,2025-06-11 19:39:04.047099,basic,0.4
CUST_00005890,36,31016,bachelor,709,1870,False,False,2020-06-19 19:39:04.047099,basic,0.0
CUST_00005891,50,53755,master,667,79,False,False,2025-05-15 19:39:04.047100,standard,0.2
CUST_00005892,19,34564,bachelor,814,2090,False,False,2019-11-12 19:39:04.047100,basic,0.2
CUST_00005893,18,56300,bachelor,432,2830,False,False,2017-11-02 19:39:04.047101,basic,0.6000000000000001
CUST_00005894,46,31199,high_school,457,26,False,False,2025-07-07 19:39:04.047102,basic,0.4
CUST_00005895,55,57491,bachelor,400,272,False,False,2024-11-03 19:39:04.047102,basic,0.4
CUST_00005896,18,20000,high_school,593,25,False,False,2025-07-08 19:39:04.047103,basic,0.9
CUST_00005897,56,67564,master,610,82,True,False,2025-05-12 19:39:04.047104,basic,0.7
CUST_00005898,40,20000,bachelor,382,836,False,False,2023-04-19 19:39:04.047104,basic,0.7
CUST_00005899,56,53759,bachelor,488,1434,False,False,2021-08-29 19:39:04.047105,basic,0.4
CUST_00005900,38,89994,bachelor,518,714,False,True,2023-08-19 19:39:04.047106,basic,0.4
CUST_00005901,18,24523,bachelor,741,533,False,False,2024-02-16 19:39:04.047106,basic,0.5
CUST_00005902,37,38202,high_school,685,253,False,False,2024-11-22 19:39:04.047107,basic,0.2
CUST_00005903,55,36837,bachelor,460,295,False,False,2024-10-11 19:39:04.047108,basic,0.4
CUST_00005904,26,44810,high_school,527,956,False,True,2022-12-20 19:39:04.047108,basic,0.4
CUST_00005905,34,54127,bachelor,588,2120,False,False,2019-10-13 19:39:04.047109,basic,0.4
CUST_00005906,37,36728,high_school,484,567,False,False,2024-01-13 19:39:04.047109,basic,0.4
CUST_00005907,18,51647,bachelor,539,3073,False,False,2017-03-04 19:39:04.047110,basic,0.6000000000000001
CUST_00005908,65,97143,bachelor,575,58,False,False,2025-06-05 19:39:04.047111,basic,0.4
CUST_00005909,26,59485,bachelor,684,1935,False,False,2020-04-15 19:39:04.047111,standard,0.2
CUST_00005910,47,21083,high_school,678,452,False,False,2024-05-07 19:39:04.047112,basic,0.5
CUST_00005911,38,52529,bachelor,460,2223,False,False,2019-07-02 19:39:04.047113,basic,0.4
CUST_00005912,58,41578,bachelor,439,2757,False,False,2018-01-14 19:39:04.047113,basic,0.4
CUST_00005913,46,54229,bachelor,738,1319,False,False,2021-12-22 19:39:04.047114,standard,0.0
CUST_00005914,36,24320,high_school,586,480,False,False,2024-04-09 19:39:04.047114,basic,0.7
CUST_00005915,26,49903,master,596,668,False,False,2023-10-04 19:39:04.047115,basic,0.4
CUST_00005916,51,55238,bachelor,505,878,False,False,2023-03-08 19:39:04.047116,basic,0.4
CUST_00005917,18,30848,high_school,483,678,False,False,2023-09-24 19:39:04.047116,basic,0.6000000000000001
CUST_00005918,49,85114,bachelor,608,1714,False,False,2020-11-22 19:39:04.047117,basic,0.2
CUST_00005919,23,40631,bachelor,571,1616,False,False,2021-02-28 19:39:04.047117,basic,0.6000000000000001
CUST_00005920,58,20000,bachelor,580,13,False,False,2025-07-20 19:39:04.047118,basic,0.7
CUST_00005921,42,25009,high_school,599,180,False,False,2025-02-03 19:39:04.047119,basic,0.7
CUST_00005922,49,20000,high_school,416,494,False,False,2024-03-26 19:39:04.047120,basic,0.7
CUST_00005923,41,36930,high_school,442,1222,False,False,2022-03-29 19:39:04.047120,basic,0.4
CUST_00005924,18,21651,bachelor,570,285,False,False,2024-10-21 19:39:04.047121,basic,0.9
CUST_00005925,27,30503,bachelor,632,426,False,False,2024-06-02 19:39:04.047121,basic,0.2
CUST_00005926,50,41714,bachelor,523,678,False,False,2023-09-24 19:39:04.047122,basic,0.4
CUST_00005927,42,151482,master,607,975,False,False,2022-12-01 19:39:04.047123,basic,0.2
CUST_00005928,57,20000,high_school,455,2541,False,True,2018-08-18 19:39:04.047123,basic,0.7
CUST_00005929,46,30186,high_school,563,1787,False,True,2020-09-10 19:39:04.047124,basic,0.4
CUST_00005930,25,66820,bachelor,472,487,False,False,2024-04-02 19:39:04.047125,basic,0.4
CUST_00005931,28,63005,high_school,603,1599,False,False,2021-03-17 19:39:04.047125,basic,0.2
CUST_00005932,41,73767,bachelor,702,1957,False,False,2020-03-24 19:39:04.047126,standard,0.0
CUST_00005933,18,86399,bachelor,756,809,False,False,2023-05-16 19:39:04.047126,standard,0.2
CUST_00005934,65,46217,high_school,620,384,False,False,2024-07-14 19:39:04.047127,basic,0.2
CUST_00005935,46,27315,bachelor,769,3138,False,False,2016-12-29 19:39:04.047128,basic,0.3
CUST_00005936,58,59851,bachelor,537,3588,False,False,2015-10-06 19:39:04.047128,basic,0.4
CUST_00005937,18,76428,bachelor,372,278,False,False,2024-10-28 19:39:04.047129,basic,0.6000000000000001
CUST_00005938,58,43390,master,487,1683,False,False,2020-12-23 19:39:04.047129,basic,0.4
CUST_00005939,73,22450,high_school,664,46,False,False,2025-06-17 19:39:04.047130,basic,0.7
CUST_00005940,20,46847,master,703,2,False,True,2025-07-31 19:39:04.047131,basic,0.2
CUST_00005941,51,73577,bachelor,631,474,False,False,2024-04-15 19:39:04.047131,basic,0.2
CUST_00005942,40,67616,master,544,679,False,False,2023-09-23 19:39:04.047132,basic,0.4
CUST_00005943,18,25553,high_school,470,865,False,False,2023-03-21 19:39:04.047133,basic,0.9
CUST_00005944,47,26342,bachelor,536,520,False,False,2024-02-29 19:39:04.047133,basic,0.7
CUST_00005945,52,48343,bachelor,512,150,False,False,2025-03-05 19:39:04.047134,basic,0.4
CUST_00005946,30,37646,bachelor,433,462,False,False,2024-04-27 19:39:04.047135,basic,0.4
CUST_00005947,57,56469,bachelor,753,1888,False,False,2020-06-01 19:39:04.047135,standard,0.0
CUST_00005948,18,28234,bachelor,537,447,False,False,2024-05-12 19:39:04.047136,basic,0.9
CUST_00005949,18,76512,master,389,982,False,True,2022-11-24 19:39:04.047136,basic,0.6000000000000001
CUST_00005950,42,40146,bachelor,802,1250,False,True,2022-03-01 19:39:04.047137,basic,0.0
CUST_00005951,40,20000,high_school,653,1443,False,False,2021-08-20 19:39:04.047138,basic,0.5
CUST_00005952,29,25748,bachelor,586,732,False,False,2023-08-01 19:39:04.047138,basic,0.7
CUST_00005953,52,27757,bachelor,376,147,False,False,2025-03-08 19:39:04.047139,basic,0.7
CUST_00005954,47,45097,bachelor,768,2526,False,False,2018-09-02 19:39:04.047140,basic,0.0
CUST_00005955,52,53118,bachelor,401,330,False,False,2024-09-06 19:39:04.047140,basic,0.4
CUST_00005956,38,102999,phd,586,453,False,False,2024-05-06 19:39:04.047141,basic,0.4
CUST_00005957,49,58311,bachelor,633,1627,False,False,2021-02-17 19:39:04.047141,basic,0.2
CUST_00005958,33,20530,high_school,802,1578,False,True,2021-04-07 19:39:04.047142,basic,0.3
CUST_00005959,70,50927,high_school,511,2482,False,False,2018-10-16 19:39:04.047143,basic,0.4
CUST_00005960,27,72146,phd,468,37,False,False,2025-06-26 19:39:04.047143,basic,0.4
CUST_00005961,71,62620,bachelor,775,2272,False,False,2019-05-14 19:39:04.047144,standard,0.2
CUST_00005962,40,64484,master,511,1720,False,False,2020-11-16 19:39:04.047145,basic,0.4
CUST_00005963,19,60330,bachelor,463,815,False,False,2023-05-10 19:39:04.047145,basic,0.6000000000000001
CUST_00005964,60,44918,bachelor,513,190,False,False,2025-01-24 19:39:04.047146,basic,0.4
CUST_00005965,41,60876,bachelor,626,862,False,False,2023-03-24 19:39:04.047147,basic,0.2
CUST_00005966,52,29889,high_school,382,236,False,False,2024-12-09 19:39:04.047147,basic,0.7
CUST_00005967,58,75109,bachelor,581,3669,False,False,2015-07-17 19:39:04.047148,basic,0.4
CUST_00005968,45,33204,bachelor,750,1350,False,False,2021-11-21 19:39:04.047149,basic,0.0
CUST_00005969,31,20636,bachelor,643,993,False,False,2022-11-13 19:39:04.047149,basic,0.5
CUST_00005970,54,43026,master,419,1838,False,False,2020-07-21 19:39:04.047150,basic,0.4
CUST_00005971,40,119456,master,378,832,False,False,2023-04-23 19:39:04.047150,basic,0.4
CUST_00005972,50,64794,master,809,68,False,False,2025-05-26 19:39:04.047151,standard,0.0
CUST_00005973,18,73297,master,460,328,False,False,2024-09-08 19:39:04.047152,basic,0.6000000000000001
CUST_00005974,46,29524,bachelor,433,4380,False,False,2013-08-05 19:39:04.047152,basic,0.7
CUST_00005975,30,51665,bachelor,610,2083,False,False,2019-11-19 19:39:04.047153,basic,0.2
CUST_00005976,64,41975,master,684,2872,False,False,2017-09-21 19:39:04.047154,basic,0.2
CUST_00005977,49,32269,bachelor,483,112,False,False,2025-04-12 19:39:04.047154,basic,0.4
CUST_00005978,43,24531,high_school,350,312,False,False,2024-09-24 19:39:04.047155,basic,0.7
CUST_00005979,47,62462,bachelor,540,71,False,False,2025-05-23 19:39:04.047155,basic,0.4
CUST_00005980,25,39532,high_school,492,1890,False,False,2020-05-30 19:39:04.047156,basic,0.4
CUST_00005981,64,66789,bachelor,617,209,False,False,2025-01-05 19:39:04.047157,basic,0.2
CUST_00005982,69,22600,bachelor,721,577,False,False,2024-01-03 19:39:04.047157,basic,0.3
CUST_00005983,45,29900,high_school,761,343,False,False,2024-08-24 19:39:04.047158,basic,0.3
CUST_00005984,63,81566,phd,714,2917,False,False,2017-08-07 19:39:04.047159,standard,0.0
CUST_00005985,31,23241,bachelor,661,1026,False,False,2022-10-11 19:39:04.047159,basic,0.5
CUST_00005986,28,50401,bachelor,640,1759,False,True,2020-10-08 19:39:04.047160,basic,0.2
CUST_00005987,40,44115,bachelor,431,1009,False,False,2022-10-28 19:39:04.047161,basic,0.4
CUST_00005988,46,90401,master,485,1038,False,True,2022-09-29 19:39:04.047161,basic,0.4
CUST_00005989,34,52072,bachelor,525,528,False,False,2024-02-21 19:39:04.047162,basic,0.4
CUST_00005990,48,37991,bachelor,683,299,False,False,2024-10-07 19:39:04.047162,basic,0.2
CUST_00005991,44,142978,phd,654,468,False,False,2024-04-21 19:39:04.047163,standard,0.2
CUST_00005992,25,20000,high_school,802,382,False,False,2024-07-16 19:39:04.047164,basic,0.3
CUST_00005993,47,67786,master,500,1286,False,False,2022-01-24 19:39:04.047164,basic,0.4
CUST_00005994,52,20705,bachelor,761,601,False,False,2023-12-10 19:39:04.047165,basic,0.3
CUST_00005995,42,31687,bachelor,656,874,False,False,2023-03-12 19:39:04.047166,basic,0.2
CUST_00005996,57,39001,high_school,661,1613,False,False,2021-03-03 19:39:04.047166,basic,0.2
CUST_00005997,21,26441,bachelor,816,339,False,False,2024-08-28 19:39:04.047167,basic,0.5
CUST_00005998,47,24536,bachelor,659,603,False,False,2023-12-08 19:39:04.047167,basic,0.5
CUST_00005999,22,296125,phd,706,802,False,False,2023-05-23 19:39:04.047168,standard,0.2
CUST_00006000,23,45611,phd,368,60,False,False,2025-06-03 19:39:04.047169,basic,0.6000000000000001
CUST_00006001,30,205422,phd,541,180,False,True,2025-02-03 19:39:04.047169,basic,0.4
CUST_00006002,25,45875,bachelor,541,71,False,True,2025-05-23 19:39:04.047170,basic,0.4
CUST_00006003,31,69227,phd,472,1527,False,True,2021-05-28 19:39:04.047171,basic,0.4
CUST_00006004,36,66381,bachelor,557,390,False,True,2024-07-08 19:39:04.047171,basic,0.4
CUST_00006005,52,136563,master,526,601,False,True,2023-12-10 19:39:04.047172,basic,0.4
CUST_00006006,35,20000,high_school,489,1221,False,False,2022-03-30 19:39:04.047173,basic,0.7
CUST_00006007,18,38740,bachelor,526,3717,False,False,2015-05-30 19:39:04.047173,basic,0.6000000000000001
